id,question
525,Can Seoul's safety be compared to that of Hong Kong?
526,What kind of landscape surrounds Seoul?
526,Does Seoul offer a mix of historical and modern sites?
526,Is Seoul known for its expansive urban environment?
526,What natural features serve as a backdrop to Seoul?
526,How would you describe Seoul's range of attractions?
527,What kind of natural features surround Seoul?
527,What activities can I do to experience nature within the city?
527,Could you name some of the prominent mountains in Seoul?
527,Is Namsan a well-known mountain in the area?
527,"Besides Namsan, which other mountains are notable for hiking?"
528,Which river is Hangang Citizen's Park located along?
528,What activities can be done along the Han River?
528,Which park is most famous among those along the Han River?
528,What can be seen or done at Banpo Hangang Park?
528,In which city can you find Hangang Citizen's Park?
529,What are some major attractions in the Songpa & Gangdong area of Seoul?
529,Is the Sincheon nightlife district located in Songpa & Gangdong?
529,Which district is located east of Gangnam?
529,Can I find Olympic Park in the Songpa-gu and Gangdong-gu districts of Seoul?
529,What is the name of the sports complex in the Songpa & Gangdong area?
530,Which area is south of the Han river in Seoul?
530,What are the three districts in the South area of Seoul?
530,Where can I enjoy fresh seafood in the South area of Seoul?
530,Is Gwanak-gu in the South area of Seoul?
530,Which market is famous for seafood in the South area of Seoul?
531,Which Asian travelers frequent Seoul for shopping?
531,What currencies are accepted at duty-free shops in Seoul?
531,Are there staff who speak Japanese in Seoul's duty-free shops?
531,Which department stores in Seoul have duty-free shops?
531,Are there duty-free shops available at Incheon airport?
532,What city is mentioned in the text?
532,Which aspect of travel is the text focusing on?
532,Is there a specific category under 'Eat' mentioned?
532,What action does the text suggest I do in Seoul?
532,Does the text recommend any particular places or dishes?
533,Which areas in Seoul are popular among Foreign Individual Travelers for budget accommodation?
533,What makes Gangnam a rising spot for travelers?
533,"Which universities are located in the Hongdae, Sinchon area?"
533,"What kinds of establishments are frequently found in the Hongdae, Sinchon area?"
533,"How can I reach the Hongdae, Sinchon area from Incheon Airport, and how long does it take?"
534,Which museum in Seoul displays military armor and aircraft?
534,Can you tell me where I can learn about the history of the Korean writing system?
534,I'm interested in the colonial period; which museum should I visit?
534,What is the name of the museum that preserves an actual prison from the Japanese colonization period?
534,"Aside from the War Memorial of Korea, what other notable museums can I visit in Seoul?"
535,What is the name of the shrine where the kings of the Joseon Dynasty are enshrined?
535,What ceremony is held every year at Jongmyo Shrine to honor the ancestors of the Joseon royal family?
535,Which Buddhist temples in Seoul are notable for experiencing Korean Buddhism?
535,Are there traditional spots to visit in Seoul besides the palaces?
535,What is the name of the ceremony where descendants of the Joseon royal family honor their ancestors?
536,What was Seoul Forest used for before it became a park?
536,Which park was constructed on ancient fortification walls?
536,What kind of facility was Seonyudo Park before its transformation?
536,Which park is well-known for its silver grass?
536,Which is one of the largest parks in Seoul?
537,What city does this information pertain to?
537,Which section of the travel assistant application does this text fall under?
537,What is the subject of the price ranges mentioned?
537,Are the price ranges for meals or another expense?
537,Is the subsection specified for this information?
538,What kind of incidents involving American soldiers in Seoul should Westerners be aware of?
538,How does the media in Seoul respond to crimes involving American soldiers?
538,What additional precautions should Westerners take during such media attention?
538,Is there a significant risk to Westerners when such cases are highlighted in the media?
538,How likely is it for Westerners to be in danger during these situations?
539,Which river is located north of the western area that includes Gangseo and Yangcheon?
539,Does the western area of Seoul include Gangseo-gu?
539,Is Yangcheon-gu part of the western section of Seoul?
539,Who can tell me what districts are in the western area south of the Han river in Seoul?
539,"If I am in Yangcheon-gu, which part of Seoul am I in?"
540,What dynasty was Seoul the capital of for over 500 years?
540,How many UNESCO sites are there in Seoul?
540,What was the original structure of Seoul?
540,Which district in Seoul contains many palaces and city gates?
540,What should anyone staying in Seoul make sure to visit?
541,Which two districts in Seoul are mentioned together?
541,What is the nickname given to the area covering Yeoui-do?
541,Which district is known for being a hub for IT venture companies?
541,What river is Yeoui-do located on?
541,What are the alternative names for Yeongdeungpo & Guro districts?
542,What military base is located in Yongsan?
542,Which market can be found in Yongsan?
542,What is the diverse area in Yongsan known for its restaurants and shops?
542,What types of establishments does Itaewon have besides restaurants?
542,Is Yongsan known for having Western bars?
543,What is the estimated cost of meals in Seoul?
